shopid,is_shopee_verified,is_preferred_plus_seller,is_official_shop,item_count,rating_star,follower_count,show_official_shop_label,rating_bad,rating_good,rating_normal
0,False,False,True,705,4.906784,1501153,True,15426,1690563,24829
1,True,True,False,256,4.908583,39853,False,114,16090,210
2,True,True,False,26,4.913462,27377,False,10,2244,30
3,True,False,False,1189,4.88444,201194,False,2199,279050,5427
4,True,False,False,285,4.573587,3003,False,100,1433,89
5,True,False,False,1192,4.848405,13925,False,538,33298,816
6,False,False,False,339,4.714211,1664,False,70,1940,82
7,True,True,False,265,4.95709,135638,False,98,54204,238
448,False,False,True,103,4.933254,285076,True,241,46780,446
8,False,False,False,184,4.664817,11512,False,322,7140,385
9,False,False,False,133,4.95484,27548,False,61,20024,138
10,False,False,False,328,4.705882,1959,False,86,2105,92
242,True,True,False,221,4.948268,182260,False,317,144350,1305
11,True,False,False,5190,4.954749,608925,False,1627,568405,4081
12,False,False,False,579,4.8331,8057,False,666,37361,1001
13,False,False,False,659,4.896936,4467,False,18,1811,28
14,False,False,False,294,4.922358,16984,False,42,6690,97
15,False,False,False,20,5.0,23,False,0,78,0
16,True,False,False,367,4.861644,83049,False,1394,94943,2019
17,True,False,False,44,4.989302,7670,False,2,3885,4
18,True,False,False,480,4.610008,8470,False,248,5855,426
19,True,False,False,177,4.929591,8652,False,46,7618,81
20,True,True,False,387,4.930161,56128,False,464,92520,1096
21,True,False,False,1102,4.96172,223556,False,304,147767,905
22,False,False,True,244,4.930638,536092,True,3364,616033,6645
23,True,False,False,56,4.884793,765,False,6,428,7
24,True,False,False,1261,4.712752,44395,False,8704,230563,10202
25,False,False,False,1102,4.960982,312809,False,658,261932,1664
26,True,False,False,576,4.960026,160638,False,164,72752,479
27,True,False,False,243,4.937897,65898,False,29,7650,75
28,True,False,False,653,4.92668,77154,False,121,25872,312
29,True,True,False,561,4.898071,11695,False,174,16058,247
30,False,False,False,2,5.0,2005,False,0,81,0
31,True,True,False,570,4.962979,563914,False,1085,627475,3490
32,True,False,False,443,4.902744,5924,False,144,19737,313
33,False,False,False,1185,4.854981,126531,False,3219,227093,4743
34,False,False,False,1064,4.894065,370697,False,7920,861264,13270
35,True,False,False,21,4.891631,3181,False,39,4221,85
36,True,False,False,867,4.864646,19202,False,1051,80112,1712
37,False,False,False,556,4.857509,26911,False,1122,64993,1121
38,False,False,False,145,4.846715,239,False,6,141,1
39,False,False,False,320,4.816388,6407,False,322,15697,425
40,True,True,False,1065,4.945473,6124,False,16,6315,83
41,False,False,True,105,4.933297,205099,True,164,36601,408
42,True,True,False,36,4.891035,116011,False,798,102877,1995
43,False,False,False,100,4.800255,61300,False,38,1556,46
44,False,False,False,9,4.335752,2093,False,277,1816,87
45,False,False,True,187,4.926489,1691046,True,5321,868577,10239
46,True,False,False,2195,4.947644,675577,False,727,255997,2245
47,True,True,False,29,4.925212,38496,False,4,1988,19
48,False,False,False,36,4.807692,286,False,4,174,5
49,False,False,False,635,4.861813,52252,False,1051,75224,1365
50,False,False,False,584,4.819289,7815,False,319,14249,382
51,True,True,False,234,4.977002,373139,False,291,235914,799
52,True,False,False,3205,4.942556,43906,False,205,54198,538
53,True,False,False,256,4.959929,35951,False,105,54979,342
54,True,False,False,19,4.93883,67247,False,7,1420,8
55,False,False,True,45,4.881542,76110,True,190,17154,307
56,True,True,False,264,4.963184,6865,False,26,16562,80
57,True,True,False,995,4.941063,28922,False,228,54117,502
58,False,False,False,1002,4.923003,72943,False,377,63728,819
59,True,False,False,531,4.642168,12829,False,465,10836,693
60,True,True,False,1288,4.948536,285592,False,677,221229,1874
61,False,False,True,166,4.93909,29065,True,177,56987,653
62,False,False,False,24,4.525597,658,False,18,355,21
63,True,False,False,358,4.895993,46542,False,365,46698,768
64,True,True,False,76,4.969323,14887,False,5,3184,13
65,False,False,False,1119,4.855428,5220,False,301,18953,386
66,False,False,False,357,4.813596,12455,False,218,11471,398
67,False,False,False,31,4.612403,13002,False,5,117,9
68,False,False,True,69,4.933351,192657,True,366,61473,627
69,False,False,False,1742,4.917293,7069,False,151,20113,253
70,False,False,False,338,4.757975,5975,False,364,11152,372
71,True,False,False,219,4.93848,232196,False,539,155192,1552
72,True,True,False,377,4.956775,102772,False,146,69707,469
73,False,False,True,166,4.93811,1517359,True,1391,337979,3429
74,True,False,False,150,4.743494,3365,False,33,1309,64
75,False,False,True,53,4.925353,359609,True,90,16806,201
76,True,False,False,314,4.971129,589,False,1,1156,3
77,False,False,False,343,4.98645,4535,False,0,426,2
78,True,False,False,684,4.946358,57276,False,76,15754,137
239,False,False,True,500,4.964767,383818,True,610,391376,2170
79,True,False,False,429,4.935418,22945,False,142,34300,370
80,True,False,False,347,4.943728,160421,False,215,58481,542
81,False,False,True,34,4.893529,134076,True,128,15303,259
82,True,True,False,26,4.924986,41806,False,5,1942,19
83,False,False,True,154,4.95485,25556,True,26,9382,63
84,False,False,False,29,4.954023,4107,False,1,242,0
85,False,False,True,134,4.918099,454566,True,730,121964,1720
86,True,False,False,687,4.956423,12760,False,42,9924,51
87,True,False,False,267,4.972578,134343,False,39,32494,124
88,False,False,False,385,4.525432,4054,False,172,1994,111
89,True,True,False,154,4.932365,10888,False,20,4886,63
90,False,False,False,518,4.861664,5057,False,108,6090,121
91,True,False,False,2428,4.963625,20800,False,14,7931,39
92,True,False,False,546,4.951285,154362,False,345,103881,801
93,True,True,False,936,4.939114,38203,False,138,25928,238
94,False,False,False,373,4.889966,6665,False,311,25752,368
95,True,False,False,1024,4.651984,7922,False,281,5340,262
96,False,False,False,544,4.737477,9466,False,194,5765,193
97,False,False,False,416,4.844985,23177,False,481,32761,763
98,False,False,False,586,4.916214,15529,False,226,33339,476
99,True,True,False,682,4.959425,105856,False,492,169414,1073
100,True,False,False,82,4.905405,1031,False,4,757,11
101,True,False,False,42,4.976289,3032,False,4,6613,20
102,True,False,False,363,4.915009,1365,False,44,6013,108
103,False,False,False,342,4.889478,9203,False,237,20290,339
104,True,False,False,837,4.907818,165158,False,1678,198246,2897
105,True,False,False,316,4.887412,4611,False,104,12829,238
106,False,False,False,178,4.948089,485,False,3,1563,12
107,False,False,False,27,4.816374,14842,False,27,1175,11
108,False,False,False,728,4.909288,15604,False,198,21994,294
109,True,False,False,244,4.734404,6297,False,130,6138,321
110,False,False,False,255,4.774437,7163,False,389,12991,408
111,True,True,False,1035,4.950354,60694,False,97,30947,279
112,False,False,False,577,4.912893,5860,False,164,17429,191
113,False,False,False,273,4.771471,2200,False,76,2724,84
114,False,False,True,196,4.919088,45331,True,86,21861,320
115,True,False,False,227,4.938261,7387,False,48,8223,82
116,True,True,False,1093,4.96171,46333,False,142,57695,331
117,False,False,False,137,4.613095,160,False,7,163,12
118,False,False,False,282,4.926538,24825,False,709,98444,1098
119,True,True,False,410,4.971653,224895,False,173,138130,623
120,True,False,False,462,4.768937,2369,False,227,8393,285
121,False,False,False,569,4.909954,7058,False,135,13415,170
122,False,False,False,197,4.696429,1014,False,67,1426,50
123,False,False,True,29,4.939884,101433,True,81,25704,239
206,True,True,False,294,4.949091,510452,False,661,291354,2509
124,False,False,False,3,4.408004,525,False,202,1553,75
125,True,True,False,548,4.958029,644762,False,701,429526,2926
126,False,False,False,30,4.682028,898,False,16,300,1
127,False,False,False,1039,4.849291,70524,False,1806,122301,2621
128,False,False,False,715,4.94199,4432,False,45,9497,80
129,True,False,False,159,4.883007,8096,False,38,3356,52
130,True,False,False,305,4.775931,22510,False,215,7420,270
131,False,False,True,34,4.947272,121721,True,38,17621,154
132,True,False,False,907,4.941393,20567,False,145,41281,406
133,True,False,False,500,4.939174,10127,False,20,3271,24
134,True,True,False,491,4.944919,19876,False,221,68428,627
170,False,False,False,1281,4.907237,19719,False,863,104209,1586
135,False,False,False,37,4.931217,1597,False,1,379,5
136,True,True,False,1692,4.948659,114483,False,328,135806,1279
137,True,False,False,115,4.923388,1613,False,27,4962,66
138,False,False,False,436,4.904253,2760,False,70,5756,81
321,True,True,False,277,4.973262,1149,False,0,572,1
139,True,False,False,101,4.96006,3325,False,24,14731,93
140,False,False,False,855,4.793103,707,False,6,223,8
141,False,False,False,1843,4.880131,660404,False,12099,1220628,21955
142,True,False,False,214,4.672131,670,False,65,1371,60
143,False,False,True,181,4.947251,20455,True,32,10356,83
144,False,False,False,579,4.784442,37664,False,848,35073,1214
145,False,False,False,349,4.875833,2831,False,21,2815,32
146,False,False,True,86,4.958723,122376,True,243,111250,693
147,True,True,False,215,4.961377,23112,False,28,15403,89
148,False,False,False,219,4.74947,8864,False,75,2712,130
149,False,False,True,344,4.918973,3845,True,61,8996,137
150,False,False,False,2793,4.940189,7723,False,97,22674,222
151,True,False,False,378,4.92911,157024,False,1105,254687,2780
152,True,True,False,733,4.922544,11953,False,72,12287,165
153,False,False,False,186,4.821764,240,False,12,517,18
154,True,False,False,1293,4.946539,188975,False,463,139263,1240
155,False,False,False,49,4.862069,4331,False,0,28,1
156,False,False,False,812,4.785842,10193,False,305,11515,366
157,True,True,False,747,4.961734,329170,False,463,247565,1456
158,True,False,False,373,4.945958,72499,False,162,48665,435
159,False,False,False,13,4.757188,2491,False,4,297,15
160,False,False,True,216,4.93002,1457138,True,4992,975332,11310
161,True,False,False,101,4.89538,13280,False,23,3951,61
162,True,False,False,32,4.43557,8827,False,156,1286,64
163,True,False,False,361,4.930781,506,False,11,1915,23
164,True,False,False,850,4.955605,3394,False,45,14594,96
165,True,False,False,294,4.958724,82995,False,66,31235,232
166,False,False,True,129,4.94426,94209,True,62,23793,204
167,False,False,False,25,5.0,82,False,0,9,0
168,True,False,False,943,4.963758,319306,False,209,125609,757
169,True,False,False,299,4.94726,39270,False,179,53969,481
171,True,False,False,846,4.95957,101095,False,216,111388,789
172,False,False,False,857,4.874192,7596,False,72,6578,131
173,True,False,False,1883,4.942335,161786,False,1184,360108,3572
174,False,False,False,107,4.87664,245,False,1,387,14
175,True,True,False,304,4.955661,4950,False,108,32175,211
176,False,False,False,111,4.955997,36369,False,52,15059,94
177,True,False,False,863,4.955071,40389,False,42,13061,96
178,True,False,False,64,4.922661,3243,False,49,5835,51
179,True,False,False,109,4.951583,491,False,13,3816,27
180,True,True,False,493,4.950509,249967,False,371,135483,1101
181,True,False,False,16,4.907886,1281,False,12,1511,17
182,False,False,True,303,4.936326,229365,True,665,162829,1723
183,True,False,False,106,4.706096,9075,False,95,2062,83
184,False,False,False,1020,4.968394,26754,False,17,12873,74
185,True,True,False,105,4.967213,26638,False,5,4881,27
186,True,False,False,1325,4.931919,262120,False,1194,249821,2695
187,True,True,False,1583,4.884638,288457,False,2599,285770,4987
188,False,False,False,134,4.918367,352,False,5,587,4
189,False,False,False,141,4.924123,17653,False,14,1404,11
190,True,False,False,91,4.915888,6393,False,11,1396,17
191,True,False,False,295,4.82767,34060,False,460,21974,544
192,True,True,False,1161,4.909007,21732,False,228,28460,420
193,False,False,True,17,4.975538,12373,True,0,1020,3
194,True,False,False,144,4.953529,18757,False,19,7405,55
195,False,False,False,129,4.923169,10381,False,9,1663,22
196,True,False,False,34,4.755934,24932,False,105,3381,132
197,False,False,True,108,4.908647,174077,True,308,56632,946
216,False,False,True,4009,4.913486,1182210,True,3197,399992,5285
198,True,True,False,3068,4.95433,1354012,False,2764,1056664,7967
199,True,False,False,572,4.949337,50750,False,17,4156,33
200,True,True,False,407,4.971091,3556,False,1,1558,5
201,True,False,False,156,4.659928,42946,False,357,6128,267
202,False,False,False,10,4.261261,88,False,16,99,6
203,False,False,False,273,4.945055,1247,False,17,2994,15
204,True,False,False,409,4.936004,56579,False,548,104987,1041
205,True,False,False,116,4.94661,987,False,14,4252,38
207,True,False,False,403,4.960585,8435,False,57,21861,114
208,False,False,False,224,4.89404,12591,False,4,643,12
209,True,False,False,922,4.929469,1419,False,44,8702,104
210,False,False,False,79,4.957066,495,False,3,1166,7
211,True,False,False,244,4.944412,4216,False,23,5435,45
212,True,False,False,946,4.956736,10505,False,57,17051,105
213,True,True,False,1000,4.922544,26057,False,239,30945,334
214,False,False,False,234,4.924097,3227,False,64,8458,92
215,False,False,False,151,4.778586,1595,False,104,4773,166
217,True,True,False,127,4.953685,4527,False,8,3554,26
218,True,False,False,909,4.941176,17716,False,39,13814,156
219,True,False,False,1278,4.801272,4901,False,121,4535,141
220,True,False,False,745,4.937673,9631,False,31,6963,66
221,True,True,False,244,4.881151,23076,False,156,16415,325
222,False,False,False,225,4.864537,4531,False,24,1661,28
223,False,False,True,651,4.949522,656606,True,607,235089,1916
224,False,False,True,134,4.929821,275152,True,398,67869,750
225,False,False,False,49,4.789985,2044,False,46,1989,72
226,True,True,False,826,4.975169,36821,False,55,30703,101
227,False,False,False,43,4.841727,775,False,4,271,8
228,False,False,True,25,4.902838,7589,True,14,1797,29
229,True,False,False,209,4.94581,28880,False,67,18192,166
230,False,False,False,59,4.668942,2124,False,11,274,15
231,False,False,False,18,4.892989,9060,False,19,2132,40
232,True,False,False,44,4.859039,2542,False,27,2229,47
233,True,False,False,24,4.948276,35896,False,3,1218,8
234,True,False,False,49,4.920443,3116,False,3,2155,33
743,False,False,False,698,4.859787,66371,False,626,42846,1005
235,True,False,False,207,4.953408,406,False,7,2610,21
236,False,False,True,1028,4.934969,115578,True,948,223803,2384
237,True,True,False,100,4.966434,3341,False,8,6132,33
238,True,False,False,38,4.943755,10214,False,22,4823,46
240,True,True,False,1133,4.945021,165496,False,400,99927,912
241,True,False,False,457,4.816083,53864,False,736,54896,1663
243,True,True,False,95,4.96243,7038,False,6,3212,17
244,False,False,False,386,4.943295,22248,False,111,24982,226
245,True,True,False,548,4.950216,18728,False,63,20599,166
246,False,False,True,1277,4.944304,421210,True,333,88077,779
247,True,False,False,89,4.952444,12815,False,6,3022,24
248,True,True,False,1184,4.92444,13442,False,146,36695,494
249,True,False,False,103,4.934047,6199,False,20,5835,71
250,True,False,False,102,4.93649,8625,False,13,3524,34
251,True,True,False,181,4.90133,51502,False,54,7223,99
252,False,False,False,247,4.942566,29391,False,98,25813,242
253,False,False,False,1145,4.891048,6749,False,210,20290,337
254,False,False,True,87,4.894397,496124,True,839,90540,1793
255,False,False,False,381,4.878312,1400,False,12,1027,24
256,True,True,False,444,4.940156,40727,False,289,60967,610
257,False,False,True,112,4.933566,66909,True,9,1749,25
258,True,True,False,114,4.904441,1133,False,5,730,14
259,False,False,False,2,4.207792,295,False,12,62,3
528,True,False,False,799,4.96058,27922,False,30,11279,69
260,False,False,True,290,4.966038,625502,True,460,345764,1820
261,False,False,False,105,4.948052,43395,False,0,945,8
262,False,False,True,33,4.922086,61446,True,8,1724,25
263,True,True,False,611,4.925377,143097,False,1069,142585,1580
264,True,True,False,415,4.9378,45464,False,65,17541,193
265,False,False,False,64,4.936306,133,False,0,155,4
266,True,False,False,33,4.971725,6433,False,8,4922,22
267,False,False,False,34,4.751534,9150,False,43,491,8
268,True,True,False,165,4.963314,13934,False,21,10581,61
274,False,False,True,257,4.950357,279913,True,429,163541,1240
269,True,False,False,218,4.885943,1113,False,46,5390,113
299,True,False,False,1410,4.913832,219438,False,3048,397332,5313
270,True,False,False,1567,4.887409,74924,False,731,55807,881
271,True,False,False,758,4.940436,6490,False,103,24959,234
272,True,True,False,307,4.950027,38388,False,93,26014,198
273,False,False,True,138,4.942541,210920,True,259,87508,916
275,True,True,False,313,4.973515,14781,False,18,14426,47
276,True,False,False,155,4.937422,9441,False,7,793,4
277,True,False,False,1502,4.911439,49748,False,1256,181922,2423
278,True,False,False,2189,4.931133,1698,False,3,1459,16
279,True,False,False,774,4.911322,3005,False,34,4620,67
280,True,True,False,2162,4.937498,576315,False,3053,701695,6812
281,False,False,False,5,5.0,54,False,0,20,0
282,True,False,False,1567,4.661061,21792,False,3222,63921,3164
283,True,True,False,1907,4.955241,76378,False,340,115998,840
284,True,True,False,149,4.951799,1033,False,5,1400,9
285,True,False,False,59,4.899171,737,False,9,743,12
286,False,False,True,503,4.936202,228868,True,243,55503,552
287,True,False,False,696,4.955614,4242,False,18,10088,81
288,True,False,False,94,4.847987,5745,False,157,11893,311
289,False,False,False,47,4.635484,542,False,12,279,21
290,True,False,False,325,4.894472,1345,False,22,2743,50
291,False,False,False,31,4.666667,416,False,19,552,28
292,True,False,False,598,4.939946,41266,False,35,9202,90
293,False,False,False,199,5.0,31,False,0,624,0
294,False,False,False,591,4.972194,10956,False,6,4019,16
295,False,False,False,24,4.384314,2399,False,429,3236,219
296,False,False,False,985,4.893106,39339,False,190,21502,395
297,True,True,False,663,4.957168,14068,False,20,7392,54
298,False,False,False,669,4.970382,24621,False,32,11096,30
300,True,True,False,740,4.905896,77284,False,203,31121,485
301,False,False,False,179,4.922594,3135,False,38,6437,85
302,True,True,False,418,4.968024,153010,False,159,95552,479
303,True,False,False,1826,4.952838,36816,False,60,23100,188
304,False,False,False,971,4.92929,173911,False,1175,206518,2284
305,False,False,False,85,4.864979,9664,False,3,253,5
306,True,False,False,90,4.934029,111536,False,48,14625,181
307,True,False,False,546,4.959106,244421,False,96,59402,403
308,True,False,False,58,4.970984,4898,False,1,2003,10
309,True,True,False,168,4.962006,51621,False,39,22772,159
310,False,False,False,248,4.958699,591,False,4,1142,6
311,False,False,True,46,4.895154,50061,True,123,19600,396
312,True,False,False,928,4.932189,14562,False,51,8552,91
313,True,False,False,60,4.868554,2982,False,52,3936,90
314,True,True,False,211,4.949972,291334,False,637,246204,1927
315,False,False,False,608,4.704256,2206,False,87,2154,102
316,False,False,True,1505,4.934041,80466,True,220,56960,667
317,True,False,False,427,4.950137,3856,False,11,3704,26
318,True,False,False,107,4.971975,23201,False,28,21000,75
319,False,False,False,1213,4.782946,56,False,4,266,10
320,False,False,False,206,4.868554,10274,False,27,1958,41
322,False,False,False,867,4.936442,13872,False,74,11690,128
323,True,False,False,693,4.940836,5649,False,38,6669,43
324,False,False,False,107,4.897175,22447,False,291,35577,602
325,True,False,False,290,4.950082,383921,False,870,323467,2643
326,True,False,False,60,4.914773,573,False,4,365,3
327,True,True,False,39,4.960689,20474,False,11,3304,18
328,True,True,False,287,4.96426,13390,False,12,8761,47
329,False,False,True,180,4.942195,45920,True,27,10366,95
330,True,True,False,1008,4.946203,59516,False,150,40454,339
331,False,False,False,53,4.618705,117,False,16,315,14
332,False,False,False,90,4.952239,12401,False,14,5176,26
333,False,False,False,41,4.887324,143,False,1,70,0
334,True,True,False,479,4.959911,34692,False,112,53468,342
335,True,True,False,763,4.951374,95424,False,170,55375,436
336,False,False,False,1554,4.918406,28917,False,314,45671,594
337,True,False,False,1403,4.966557,972803,False,380,305485,1662
338,False,False,False,1159,4.851654,97336,False,819,51035,1223
339,False,False,True,763,4.947614,243385,True,256,85968,732
340,True,False,False,300,4.901429,6602,False,90,9935,140
341,False,False,False,562,4.646764,3380,False,263,4164,170
342,True,False,False,15,4.962704,1588,False,1,431,2
343,False,False,False,34,5.0,12209,False,1,124,0
344,False,False,False,132,5.0,21,False,0,120,0
345,False,False,False,723,4.706439,4723,False,339,7353,275
346,False,False,False,333,4.907054,448,False,13,1226,14
347,False,False,True,308,4.93377,25276,True,85,22170,238
348,True,True,False,311,4.958618,120817,False,239,103990,659
349,False,False,True,807,4.951002,386591,True,390,149196,1223
350,False,False,True,128,4.941532,30416,True,121,28403,236
351,False,False,False,559,4.952345,17032,False,15,4050,29
352,False,False,False,389,4.961477,17156,False,3,3211,16
353,False,False,True,292,4.908838,520248,True,1439,228874,3972
354,False,False,False,135,4.939394,4044,False,1,535,6
355,False,False,False,2435,4.958925,578849,False,736,319516,2265
356,True,True,False,482,4.974758,21537,False,10,7923,20
357,False,False,False,2504,4.957861,207789,False,722,297354,2152
358,False,False,False,499,4.870504,778,False,16,829,8
359,True,False,False,952,4.933867,22458,False,495,100407,1098
360,True,False,False,112,4.952301,30934,False,37,17433,146
361,False,False,False,144,4.957865,1483,False,1,352,3
362,False,False,False,498,4.821948,21311,False,314,16770,464
363,True,True,False,92,4.869565,1037,False,12,807,14
364,False,False,False,136,4.931148,156,False,2,303,3
365,True,False,False,874,4.943692,32230,False,149,33581,276
366,True,False,False,197,4.864204,10746,False,42,3845,93
367,True,False,False,681,4.846976,7879,False,61,3333,73
368,True,True,False,211,4.945098,20218,False,98,26984,251
369,False,False,True,1947,4.954189,584782,True,916,382694,2718
370,True,True,False,77,4.980989,1583,False,7,6812,15
371,True,False,False,208,4.968741,28713,False,21,13986,60
372,False,False,True,1061,4.940867,366778,True,859,250078,2505
373,False,False,False,36,4.841004,175,False,2,241,12
374,False,False,False,80,4.891078,11588,False,17,3203,60
375,True,False,False,1774,4.970097,98450,False,72,63340,339
376,False,False,False,648,4.809138,36642,False,1433,50922,1335
377,False,False,False,59,4.941929,761,False,3,1005,12
378,False,False,True,2858,4.935747,397991,True,714,174842,1918
379,True,True,False,296,4.952128,1096,False,18,7579,61
380,False,False,False,16,4.880266,229,False,16,930,16
381,True,False,False,1036,4.950473,107666,False,278,82539,667
382,False,False,True,463,4.925424,153552,True,193,39695,488
383,True,False,False,38,4.798135,1603,False,69,1832,24
384,True,True,False,739,4.929712,5958,False,9,2554,27
385,False,False,False,14,4.990538,1926,False,2,9009,20
386,True,False,False,25,4.88172,424,False,7,733,20
387,False,False,False,361,4.944892,1158,False,1,753,9
388,False,False,True,16,4.89322,1671,True,7,579,7
389,True,False,False,181,4.930707,11046,False,61,11216,121
390,True,True,False,806,4.925635,16672,False,67,10230,108
391,True,False,False,1598,4.908046,52042,False,1280,187607,2688
392,False,False,True,49,4.918605,6065,True,0,205,3
393,False,False,True,594,4.961908,650358,True,948,589099,3545
736,True,False,False,93,4.932421,3254,False,4,1562,17
394,False,False,True,44,4.924899,55999,True,4,1468,25
395,True,False,False,329,4.902841,10250,False,128,14492,228
396,False,False,False,211,4.894325,194,False,4,515,10
397,True,True,False,1031,4.950814,33160,False,88,29557,252
398,True,True,False,233,4.958611,3490,False,44,18917,130
399,False,False,False,5,4.827746,2486,False,18,856,26
400,True,True,False,600,4.961355,2568,False,3,4689,32
401,False,False,False,300,4.951667,4327,False,15,3645,25
402,True,False,False,74,4.942708,914,False,2,381,3
403,True,False,False,333,4.968152,3926,False,10,4987,20
404,True,False,False,1582,4.960117,95222,False,171,104528,739
405,True,False,False,216,4.949883,11301,False,19,6390,58
406,False,False,False,108,4.922933,18178,False,37,7598,112
407,False,False,True,680,4.954746,377542,True,515,236024,1742
408,False,False,True,368,4.928512,4861,True,12,2433,24
409,True,False,False,116,4.941628,1329,False,17,3925,33
410,True,False,False,338,4.902475,4882,False,13,2798,65
411,True,False,False,536,4.946891,98745,False,134,42433,377
412,True,False,False,342,4.914651,2609,False,39,6289,85
413,True,False,False,349,4.921798,8950,False,36,6617,85
414,True,True,False,907,4.921294,358985,False,2431,381053,4637
415,False,False,True,94,4.935184,26055,True,14,5542,59
416,False,False,False,506,4.965206,5515,False,9,4841,27
417,False,False,False,755,4.920157,2553,False,114,14203,179
418,False,False,True,127,4.952328,718345,True,1044,365650,2873
419,True,False,False,126,4.972551,25379,False,24,16391,63
420,False,False,True,58,4.947254,32946,True,62,24049,198
421,False,False,True,114,4.933282,8648,True,13,5330,47
422,True,False,False,419,4.929312,2412,False,22,3760,49
423,False,False,False,359,4.928763,293,False,1,802,10
424,True,False,False,558,4.947109,10280,False,112,36795,340
425,True,False,False,882,4.944137,50054,False,140,36461,325
426,True,True,False,298,4.901418,9860,False,32,4280,62
427,False,False,False,478,4.930222,3454,False,48,7019,61
428,True,False,False,283,4.968061,3919,False,5,1747,2
429,True,True,False,134,4.892913,12358,False,69,7816,126
430,False,False,False,1037,4.474352,6751,False,287,3106,215
431,True,False,False,304,4.931231,4133,False,27,4346,40
432,False,False,True,14,4.937402,49347,True,8,5138,22
433,True,False,False,1570,4.923571,3481,False,75,14150,189
434,False,False,True,38,4.958608,4106,True,4,2739,21
435,True,False,False,618,4.9778,46864,False,7,7484,22
436,False,False,True,96,4.954938,204602,True,170,33323,207
437,True,True,False,337,4.963784,41828,False,49,31552,193
438,True,False,False,251,4.967916,58407,False,5,5937,35
439,False,False,False,260,4.672593,1185,False,28,756,41
440,False,False,True,274,4.935948,286425,True,217,51777,559
441,True,True,False,1309,4.950671,127877,False,416,171122,1392
442,True,True,False,1373,4.937282,13831,False,18,2878,21
443,False,False,False,150,4.975728,31185,False,1,551,0
444,False,False,True,394,4.930872,3598,True,5,1282,17
445,True,False,False,856,4.959364,7860,False,28,11082,67
446,True,False,False,41,4.978924,4164,False,1,1817,6
447,False,False,False,252,4.850469,2060,False,103,4973,119
449,True,True,False,172,4.938901,226091,False,139,35219,327
450,True,False,False,700,4.947687,76110,False,265,89061,823
451,False,False,False,108,4.938226,37465,False,97,30096,350
452,False,False,False,100,4.964007,8403,False,3,1711,7
453,True,True,False,131,4.944548,38739,False,98,18404,144
454,True,True,False,435,4.959098,28865,False,147,66953,413
455,True,True,False,154,4.969864,22373,False,43,22913,116
456,True,False,False,163,4.967459,29939,False,23,22577,109
457,False,False,False,45,4.910035,3662,False,0,298,6
458,True,False,False,412,4.894258,8060,False,120,10213,163
459,True,False,False,240,4.967639,13935,False,21,12578,62
460,True,False,False,806,4.960299,2688,False,21,5677,20
461,True,False,False,132,4.974772,1554,False,1,1938,7
462,False,False,False,632,4.863565,6960,False,49,3195,67
463,False,False,False,93,4.987275,2291,False,0,1370,3
464,False,False,True,93,4.939929,100691,True,16,5122,41
465,True,True,False,563,4.953623,19045,False,28,11584,97
466,False,False,False,489,4.929539,804,False,2,412,7
467,True,False,False,866,4.940772,12011,False,47,10381,103
468,False,False,False,412,4.93018,17680,False,2,447,7
1276,True,False,False,1178,4.9438,111721,False,343,96988,936
469,False,False,False,31,4.888889,6538,False,0,18,0
470,False,False,False,337,4.98062,2062,False,0,257,1
471,False,False,False,16,5.0,21,False,0,22,0
472,False,False,True,57,4.954251,27474,True,11,4518,37
473,True,False,False,912,4.969856,667,False,2,1608,7
474,False,False,False,55,4.87037,3603,False,5,376,4
475,True,True,False,609,4.895123,38953,False,366,29624,406
476,True,False,False,2142,4.944784,239845,False,1275,349588,3038
477,True,True,False,725,4.987214,91303,False,24,35812,46
478,True,True,False,344,4.956816,223289,False,427,190355,995
479,True,True,False,411,4.959456,1076,False,9,4071,29
480,True,False,False,1081,4.944211,247671,False,262,52045,466
481,False,False,True,244,4.951763,13945,True,18,6002,51
482,False,False,False,22,4.919614,265,False,2,314,2
483,True,False,False,63,4.96433,8922,False,8,8991,51
484,False,False,False,37,4.985612,1713,False,0,174,1
485,False,False,True,23,4.912467,4007,True,1,368,9
486,True,False,False,165,4.949991,11207,False,16,5578,43
487,True,True,False,365,4.985357,17133,False,3,17353,33
488,True,False,False,284,4.942562,47890,False,55,17888,197
489,True,False,False,233,4.943313,29831,False,19,5161,47
490,True,False,False,304,4.956942,804,False,16,5297,35
491,True,True,False,284,4.904594,24221,False,59,7991,130
492,False,False,False,631,4.885809,2111,False,257,20088,340
493,False,False,False,1009,4.951969,48781,False,95,30498,249
494,True,False,False,12,4.92823,3287,False,4,2696,34
495,False,False,False,6,4.952663,246,False,0,170,3
496,False,False,True,80,4.949503,7609,True,3,1307,4
497,True,False,False,41,4.960328,1600,False,6,2224,9
498,True,True,False,574,4.869452,1596,False,10,801,17
499,False,False,False,205,4.947608,13693,False,11,4516,45
500,True,False,False,295,4.96444,7606,False,7,3705,22
501,True,True,False,354,4.96702,38699,False,52,20708,87
502,True,False,False,45,4.947071,2344,False,6,1418,14
503,True,False,False,505,4.949688,4418,False,7,2731,21
504,True,False,False,1765,4.938282,22793,False,53,13617,140
505,True,True,False,293,4.936077,26628,False,163,39532,443
506,True,False,False,461,4.922638,19438,False,276,52312,711
507,True,False,False,240,4.95309,23489,False,14,5524,54
508,True,True,False,163,4.986363,15997,False,13,19107,37
