antecedent_id,consequent_id,support,confidence,lift,antecedent_name,consequent_name,antecedent_brand,consequent_brand,same_brand,antecedent_price,consequent_price,semantic_similarity
2073,169,0.0014705882352941176,0.5,340.0,Sữa rửa mặt Garnier Skinactive 3in1 Tonerde của Đức,Sữa rửa mặt Garnier 3 in 1 chính hãng Nga,Garnier,Garnier,True,170000.0,149000.0,-0.02049034171678657
2098,81,0.0014705882352941176,1.0,340.0,Sữa rửa mặt 3w clinic ( chỉ bán loại 1),Sữa Rửa Mặt Trà Xanh¹,no_brand,no_brand,True,21000.0,20999.5,0.2855471731663544
81,2098,0.0014705882352941176,0.5,340.0,Sữa Rửa Mặt Trà Xanh¹,Sữa rửa mặt 3w clinic ( chỉ bán loại 1),no_brand,no_brand,True,20999.5,21000.0,0.2855471731663544
818,803,0.0014705882352941176,0.5,340.0,Sữa Rửa Mặt E100 Tinh Chất Sữa Bò Tươi (80ml),Sữa Rửa Mặt Trắng Da E100 (100g),E100,E100,True,31000.0,44000.0,0.3225731191984573
1565,2227,0.0014705882352941176,1.0,340.0,SỮA RỬA MẶT CETAPHIL ( CTY) - Gentle Skin Cleanser,Sữa Rửa Mặt Cetaphil Gentle Skin Cleaner ( 125ml-500ml),Cetaphil,Cetaphil,True,132000.0,209500.0,0.2364506326688079
407,586,0.0014705882352941176,0.5,340.0,Sữa Rửa Mặt Acnes Vitamin Cleanser 25g tiện để túi và mang đi du lịch.,[ Hàng Mẫu Dùng Thử] Kem Rửa Mặt Acnes Vitamin Cleanser 25g rất tiện cầm mang đi du lịch,Acnes,Acnes,True,8000.0,8000.0,0.40502291123985845
586,407,0.0014705882352941176,1.0,340.0,[ Hàng Mẫu Dùng Thử] Kem Rửa Mặt Acnes Vitamin Cleanser 25g rất tiện cầm mang đi du lịch,Sữa Rửa Mặt Acnes Vitamin Cleanser 25g tiện để túi và mang đi du lịch.,Acnes,Acnes,True,8000.0,8000.0,0.40502291123985845
1249,1513,0.0029411764705882353,1.0,340.0,Sữa Rửa Mặt Pond's Sáng Da White Beauty,Sữa Rửa Mặt Hazeline 100gr,Pond’s,HAZELINE,False,48000.0,46000.0,0.09267440792949914
1762,339,0.0014705882352941176,0.5,340.0,Sữa rửa mặt Kose trắng da tuýp lớn - 120g,(Date 2024) EUCERIN GEL RỬA MẶT DÀNH CHO DA NHỜN MỤN PROACNE CLEANSING 200ML,KOSÉ,Eucerin,False,210000.0,230000.0,-0.05999345603824183
339,1762,0.0014705882352941176,1.0,340.0,(Date 2024) EUCERIN GEL RỬA MẶT DÀNH CHO DA NHỜN MỤN PROACNE CLEANSING 200ML,Sữa rửa mặt Kose trắng da tuýp lớn - 120g,Eucerin,KOSÉ,False,230000.0,210000.0,-0.05999345603824183
1144,1276,0.0014705882352941176,1.0,340.0,"Sữa rửa mặt sâm đỏ, sâm vàng Hàn Quốc",ORIGINS 🌿 Sữa rửa mặt Checks and Balances Frothy Face Wash,no_brand,ORIGINS,False,56000.0,100000.0,0.06369957911839699
1519,348,0.0014705882352941176,0.5,340.0,Sữa Rửa Mặt Giảm Mụn Innisfree Jeju Bija Trouble Facial Foam 150ml,Sữa Rửa Mặt Chiết Xuất Từ Trà Xanh Innisfree Green Tea Foam Cleanser 150ml,Innisfree,Innisfree,True,125000.0,155000.0,-0.0859237795221258
348,1519,0.0014705882352941176,1.0,340.0,Sữa Rửa Mặt Chiết Xuất Từ Trà Xanh Innisfree Green Tea Foam Cleanser 150ml,Sữa Rửa Mặt Giảm Mụn Innisfree Jeju Bija Trouble Facial Foam 150ml,Innisfree,Innisfree,True,155000.0,125000.0,-0.0859237795221258
1276,1144,0.0014705882352941176,0.5,340.0,ORIGINS 🌿 Sữa rửa mặt Checks and Balances Frothy Face Wash,"Sữa rửa mặt sâm đỏ, sâm vàng Hàn Quốc",ORIGINS,no_brand,False,100000.0,56000.0,0.06369957911839699
1513,1249,0.0029411764705882353,1.0,340.0,Sữa Rửa Mặt Hazeline 100gr,Sữa Rửa Mặt Pond's Sáng Da White Beauty,HAZELINE,Pond’s,False,46000.0,48000.0,0.09267440792949914
407,4,0.0014705882352941176,0.5,340.0,Sữa Rửa Mặt Acnes Vitamin Cleanser 25g tiện để túi và mang đi du lịch.,🌈🍒🍭 Sữa Rửa Mặt Senana Lấy Sạch Bụi Bẩn Giúp Da Trắng Sáng-Y3-K6T3,Acnes,no_brand,False,8000.0,9900.0,-0.19992997898659406
2227,1565,0.0014705882352941176,0.5,340.0,Sữa Rửa Mặt Cetaphil Gentle Skin Cleaner ( 125ml-500ml),SỮA RỬA MẶT CETAPHIL ( CTY) - Gentle Skin Cleanser,Cetaphil,Cetaphil,True,209500.0,132000.0,0.2364506326688079
4,407,0.0014705882352941176,1.0,340.0,🌈🍒🍭 Sữa Rửa Mặt Senana Lấy Sạch Bụi Bẩn Giúp Da Trắng Sáng-Y3-K6T3,Sữa Rửa Mặt Acnes Vitamin Cleanser 25g tiện để túi và mang đi du lịch.,no_brand,Acnes,False,9900.0,8000.0,-0.19992997898659406
1941,843,0.0014705882352941176,0.5,340.0,Sữa rửa mặt collagen,Sữa Rửa Mặt Trắng Da Benew Hàn Quốc Chiết Xuất Hoàn Toàn Từ Thiên Nhiên 100ml Sữa Rửa Mặt Chính Hãng,no_brand,Benew,False,25000.0,66000.0,-0.09426737326994201
484,393,0.0014705882352941176,0.3333333333333333,226.66666666666666,Sữa Rửa Mặt Dịu Nhẹ TheFaceShop Dr.Belmeur Daily Repair Foam Cleanser 150Ml,Sữa rửa mặt cho da mụn Neutrogena oil free Ance Wash 269ml,The Faceshop,Neutrogena,False,329000.0,179000.0,0.37995667826925644
409,498,0.0014705882352941176,1.0,226.66666666666666,GEL RỬA MĂT LA ROCHE POSAY,"SỮA RỬA MẶT LA ROCHE POSAY CHO DA DẦU, MỤN, NHẠY CẢM EFFACLAR PURIFYING FOAMING GEL CHÍNH HÃNG 100%",La Roche-Posay,La Roche-Posay,True,59500.0,237500.0,0.45473018730457604
954,322,0.0014705882352941176,1.0,226.66666666666666,Sữa rửa mặt COSRX LOW PH GOOD MORNING GEL CLEANSER,(Mẫu mới) Sữa rửa mặt dành cho da mụn Senka perfect whip acne care 100g,COSRX,SENKA,False,129000.0,74999.0,0.04871395361625231
393,484,0.0014705882352941176,1.0,226.66666666666666,Sữa rửa mặt cho da mụn Neutrogena oil free Ance Wash 269ml,Sữa Rửa Mặt Dịu Nhẹ TheFaceShop Dr.Belmeur Daily Repair Foam Cleanser 150Ml,Neutrogena,The Faceshop,False,179000.0,329000.0,0.37995667826925644
1093,461,0.0014705882352941176,1.0,226.66666666666666,Sữa Rửa Mặt Tẩy Tế Bào Chết Utena Everish Nhật Bản 135g,(bill) Sữa Rửa Mặt Rosette Nhật Bản 120g,no_brand,no_brand,True,96000.0,67500.0,0.2971980857588765
461,1093,0.0014705882352941176,0.3333333333333333,226.66666666666666,(bill) Sữa Rửa Mặt Rosette Nhật Bản 120g,Sữa Rửa Mặt Tẩy Tế Bào Chết Utena Everish Nhật Bản 135g,no_brand,no_brand,True,67500.0,96000.0,0.2971980857588765
184,88,0.0014705882352941176,1.0,226.66666666666666,Sữa rửa mặt trà xanh Rohto Shirochasou Nhật Bản 120g,Sữa rửa mặt Kose Softymo Nhật Bản 220g,no_brand,no_brand,True,79000.0,74000.0,0.13531874157024176
88,184,0.0014705882352941176,0.3333333333333333,226.66666666666666,Sữa rửa mặt Kose Softymo Nhật Bản 220g,Sữa rửa mặt trà xanh Rohto Shirochasou Nhật Bản 120g,no_brand,no_brand,True,74000.0,79000.0,0.13531874157024176
246,107,0.0014705882352941176,1.0,226.66666666666666,[XẢ KHO] SỮA RỬA MẶT CẤP NƯỚC CHỐNG OXY HOÁ WHOO HỒNG 40ML,[XẢ KHO] Sữa rửa mặt Whoo vàng hoàng cung 40ml,no_brand,no_brand,True,79000.0,67000.0,0.1819027669029337
107,246,0.0014705882352941176,0.3333333333333333,226.66666666666666,[XẢ KHO] Sữa rửa mặt Whoo vàng hoàng cung 40ml,[XẢ KHO] SỮA RỬA MẶT CẤP NƯỚC CHỐNG OXY HOÁ WHOO HỒNG 40ML,no_brand,no_brand,True,67000.0,79000.0,0.1819027669029337
1982,223,0.0014705882352941176,0.3333333333333333,226.66666666666666,Sữa rửa mặt tinh dầu Trà Xanh 100ml JULYHOUSE cho làn da xinh xịn mịn,💦Sữa rửa mặt gạo Civic Rice milk Thái Lan,Julyhouse,Civic,False,59000.0,23500.0,0.17463830033309463
223,1982,0.0014705882352941176,1.0,226.66666666666666,💦Sữa rửa mặt gạo Civic Rice milk Thái Lan,Sữa rửa mặt tinh dầu Trà Xanh 100ml JULYHOUSE cho làn da xinh xịn mịn,Civic,Julyhouse,False,23500.0,59000.0,0.17463830033309463
1399,1669,0.0014705882352941176,1.0,226.66666666666666,[20/75/150/400ml] Sữa rửa mặt Korres Greek Yoghurt Foaming Cream Cleanser,Sữa rửa mặt Krave Matcha Hydrating 120ml,no_brand,KRAVEBEAUTY,False,544000.0,469000.0,-0.18261275390206447
1669,1399,0.0014705882352941176,0.3333333333333333,226.66666666666666,Sữa rửa mặt Krave Matcha Hydrating 120ml,[20/75/150/400ml] Sữa rửa mặt Korres Greek Yoghurt Foaming Cream Cleanser,KRAVEBEAUTY,no_brand,False,469000.0,544000.0,-0.18261275390206447
322,954,0.0014705882352941176,0.3333333333333333,226.66666666666666,(Mẫu mới) Sữa rửa mặt dành cho da mụn Senka perfect whip acne care 100g,Sữa rửa mặt COSRX LOW PH GOOD MORNING GEL CLEANSER,SENKA,COSRX,False,74999.0,129000.0,0.04871395361625231
498,409,0.0014705882352941176,0.3333333333333333,226.66666666666666,"SỮA RỬA MẶT LA ROCHE POSAY CHO DA DẦU, MỤN, NHẠY CẢM EFFACLAR PURIFYING FOAMING GEL CHÍNH HÃNG 100%",GEL RỬA MĂT LA ROCHE POSAY,La Roche-Posay,La Roche-Posay,True,237500.0,59500.0,0.45473018730457604
1807,210,0.0014705882352941176,0.5,170.0,"[XẢ KHO KHỦNG] Sữa rữa mặt đông y hoàng cung làm sạch, dưỡng da 40ML",Sữa rửa mặt trắng da L'Oreal Paris Aura Perfect Milk foam 50ml / 100ml,The history of whoo,L'Oreal Paris,False,62000.0,90000.0,0.2348642547441832
1146,908,0.0014705882352941176,1.0,170.0,Sữa rửa mặt trà xanh Rohto Shirochasou Green Tea Foam 120g Nhật Bản,Sữa Rửa Mặt Thảo Mộc sạch sâu và dịu nhẹ Botanical Marche 120g,Shirochasou,no_brand,False,99000.0,299000.0,-0.08956234440543392
1682,445,0.0014705882352941176,1.0,170.0,Decumar Clean Gel rửa mặt ngăn ngừa mụn 50gr,Decumar Clean ( 100g ) gel rửa mặt ngăn ngừa mụn,Decumar,Decumar,True,64500.0,95000.0,0.558695954035782
639,450,0.0014705882352941176,0.5,170.0,"Sữa rửa mặt SVR chứa PHA dành cho da hỗn hợp, da dầu mụn SVR Sebiaclear Gel Moussant 55ml",[CHÍNH HÃNG] Sữa rửa mặt ngăn dầu giảm mụn PAPULEX MOUSSANT GEL 150ml,SVR,Papulex,False,119000.0,289000.0,0.025834190456159863
1090,1000,0.0014705882352941176,0.5,170.0,SỮA RỬA MẶT ADERMA CHO CÁC LOẠI DA SIÊU THÍCH CÁC SIZE,Sữa Rửa Mặt Wonjin Effect Medi Hydro Vial Cleansing Foam 80ml,A-DERMA,WONJIN EFFECT,False,230000.0,97000.0,0.06548364454369071
1552,1062,0.0014705882352941176,0.25,170.0,Sữa rửa mặt Mediheal Cleansing Foam,Sữa Rửa Mặt Rau Củ Thải Độc Super Vegitoks,no_brand,no_brand,True,81500.0,180000.0,0.2128133702893605
294,1616,0.0014705882352941176,0.5,170.0,Sữa Rửa Mặt Dạng Gel Cosrx Low pH Good Morning Gel Cleanser,Bột Rửa Mặt BY WISHTREND Green tea & Enzyme Powder Wash,COSRX,By Wishtrend,False,145000.0,235000.0,-0.016959481892959805
1062,1552,0.0014705882352941176,1.0,170.0,Sữa Rửa Mặt Rau Củ Thải Độc Super Vegitoks,Sữa rửa mặt Mediheal Cleansing Foam,no_brand,no_brand,True,180000.0,81500.0,0.2128133702893605
1648,445,0.0014705882352941176,1.0,170.0,Sữa Rửa Mặt Làm sạch sâu và Dưỡng Trắng V7 Hàng Chính Hãng Bioaqua,Decumar Clean ( 100g ) gel rửa mặt ngăn ngừa mụn,BioAQUA,Decumar,False,35000.0,95000.0,0.3582233329505521
1000,1090,0.0014705882352941176,0.5,170.0,Sữa Rửa Mặt Wonjin Effect Medi Hydro Vial Cleansing Foam 80ml,SỮA RỬA MẶT ADERMA CHO CÁC LOẠI DA SIÊU THÍCH CÁC SIZE,WONJIN EFFECT,A-DERMA,False,97000.0,230000.0,0.06548364454369071
439,2054,0.0014705882352941176,0.25,170.0,(MẪU MỚI) Sữa rửa mặt tro núi lửa INNISFREE JEJU VOLCANIC PORE CLEANSING FOAM,Sữa Rửa Mặt Tro Núi Lửa Innisfree Jeju Volcanic Pore Cleansing Foam EX,Innisfree,Innisfree,True,150000.0,140000.0,0.4218839223581283
1447,1211,0.0014705882352941176,1.0,170.0,Sữa Rửa Mặt GẠO Rice Mousse 150ml / 100ml THE FACE SHOP Không Hạt + Có Hạt,SỮA RỬA MẶT MEDIHEAL CLEANSING FOAM,The Faceshop,no_brand,False,107500.0,94000.0,-0.02320023603381805
1211,1447,0.0014705882352941176,0.25,170.0,SỮA RỬA MẶT MEDIHEAL CLEANSING FOAM,Sữa Rửa Mặt GẠO Rice Mousse 150ml / 100ml THE FACE SHOP Không Hạt + Có Hạt,no_brand,The Faceshop,False,94000.0,107500.0,-0.02320023603381805
1356,1616,0.0014705882352941176,0.5,170.0,✅ (CHÍNH HÃNG) Acnes Creamy Wash – Kem rửa mặt ngăn ngừa mụn,Bột Rửa Mặt BY WISHTREND Green tea & Enzyme Powder Wash,Acnes,By Wishtrend,False,48000.0,235000.0,0.2659975338238582
908,1146,0.0014705882352941176,0.25,170.0,Sữa Rửa Mặt Thảo Mộc sạch sâu và dịu nhẹ Botanical Marche 120g,Sữa rửa mặt trà xanh Rohto Shirochasou Green Tea Foam 120g Nhật Bản,no_brand,Shirochasou,False,299000.0,99000.0,-0.08956234440543392
450,639,0.0014705882352941176,0.5,170.0,[CHÍNH HÃNG] Sữa rửa mặt ngăn dầu giảm mụn PAPULEX MOUSSANT GEL 150ml,"Sữa rửa mặt SVR chứa PHA dành cho da hỗn hợp, da dầu mụn SVR Sebiaclear Gel Moussant 55ml",Papulex,SVR,False,289000.0,119000.0,0.025834190456159863
1519,1798,0.0014705882352941176,0.5,170.0,Sữa Rửa Mặt Giảm Mụn Innisfree Jeju Bija Trouble Facial Foam 150ml,Sữa rửa mặt CETAPHIL Gentle Skin Cleanser,Innisfree,Cetaphil,False,125000.0,302500.0,-0.15250982962562562
1798,1519,0.0014705882352941176,0.5,170.0,Sữa rửa mặt CETAPHIL Gentle Skin Cleanser,Sữa Rửa Mặt Giảm Mụn Innisfree Jeju Bija Trouble Facial Foam 150ml,Cetaphil,Innisfree,False,302500.0,125000.0,-0.15250982962562562
1616,1356,0.0014705882352941176,0.5,170.0,Bột Rửa Mặt BY WISHTREND Green tea & Enzyme Powder Wash,✅ (CHÍNH HÃNG) Acnes Creamy Wash – Kem rửa mặt ngăn ngừa mụn,By Wishtrend,Acnes,False,235000.0,48000.0,0.2659975338238582
1493,761,0.0014705882352941176,0.25,170.0,Sữa rửa mặt SANA chiết xuất đậu nành Sana Nameraka Nhật Bản dạng tuýp,"[150ml, 75ml] SỮA RỬA MẶT TẠO BỌT KORRES GREEK YOGHURT FOAMING CREAM CLEANSER",SANA NewBorn,KORRES,False,209500.0,492000.0,0.11216729962233689
1762,656,0.0014705882352941176,0.5,170.0,Sữa rửa mặt Kose trắng da tuýp lớn - 120g,"Sửa Rửa Mặt Ý Dĩ Hatomugi Naturie 130g,170g,160ml Nhật Bản - Cleasing & facial washing",KOSÉ,Naturie,False,210000.0,77500.0,0.12521719575713397
656,1762,0.0014705882352941176,0.5,170.0,"Sửa Rửa Mặt Ý Dĩ Hatomugi Naturie 130g,170g,160ml Nhật Bản - Cleasing & facial washing",Sữa rửa mặt Kose trắng da tuýp lớn - 120g,Naturie,KOSÉ,False,77500.0,210000.0,0.12521719575713397
761,1493,0.0014705882352941176,1.0,170.0,"[150ml, 75ml] SỮA RỬA MẶT TẠO BỌT KORRES GREEK YOGHURT FOAMING CREAM CLEANSER",Sữa rửa mặt SANA chiết xuất đậu nành Sana Nameraka Nhật Bản dạng tuýp,KORRES,SANA NewBorn,False,492000.0,209500.0,0.11216729962233689
210,1807,0.0014705882352941176,0.5,170.0,Sữa rửa mặt trắng da L'Oreal Paris Aura Perfect Milk foam 50ml / 100ml,"[XẢ KHO KHỦNG] Sữa rữa mặt đông y hoàng cung làm sạch, dưỡng da 40ML",L'Oreal Paris,The history of whoo,False,90000.0,62000.0,0.2348642547441832
1616,294,0.0014705882352941176,0.5,170.0,Bột Rửa Mặt BY WISHTREND Green tea & Enzyme Powder Wash,Sữa Rửa Mặt Dạng Gel Cosrx Low pH Good Morning Gel Cleanser,By Wishtrend,COSRX,False,235000.0,145000.0,-0.016959481892959805
445,1648,0.0014705882352941176,0.25,170.0,Decumar Clean ( 100g ) gel rửa mặt ngăn ngừa mụn,Sữa Rửa Mặt Làm sạch sâu và Dưỡng Trắng V7 Hàng Chính Hãng Bioaqua,Decumar,BioAQUA,False,95000.0,35000.0,0.3582233329505521
445,1682,0.0014705882352941176,0.25,170.0,Decumar Clean ( 100g ) gel rửa mặt ngăn ngừa mụn,Decumar Clean Gel rửa mặt ngăn ngừa mụn 50gr,Decumar,Decumar,True,95000.0,64500.0,0.558695954035782
2054,439,0.0014705882352941176,1.0,170.0,Sữa Rửa Mặt Tro Núi Lửa Innisfree Jeju Volcanic Pore Cleansing Foam EX,(MẪU MỚI) Sữa rửa mặt tro núi lửa INNISFREE JEJU VOLCANIC PORE CLEANSING FOAM,Innisfree,Innisfree,True,140000.0,150000.0,0.4218839223581283
2185,957,0.0029411764705882353,0.6666666666666666,151.11111111111111,"Sữa Rửa Mặt Cải Thiện Da Và Xóa Mụn, Kiểm Soát Dầu Nhờn Murad Clarifying Cleanser Acne Control Chính Hãng 200ML",Sữa Rửa Mặt Tẩy Da Chết - Làm Sạch Tận Sâu Lỗ Chân Lông AHA/BHA Exfoliating Cleanser Murad,murad,murad,True,680000.0,139500.0,-0.028111678255722188
